hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,total_stay,room_mismatch
Resort Hotel,0,144,2016,June,27,27,3,6,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,69,0,0,Transient,83.7,0,1,Check-Out,2016-07-06,Carrie Brown,Carrie_B@yandex.com,644-913-9401,************4620,9,False
Resort Hotel,0,135,2016,June,27,26,4,6,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,75,0,0,Transient,78.8,1,0,Check-Out,2016-07-06,Michael Lang,Michael.Lang@mail.com,615-370-7651,************2790,10,False
Resort Hotel,0,144,2016,June,27,27,3,6,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,69,0,0,Transient,83.7,0,1,Check-Out,2016-07-06,Billy Green,Green_Billy@yandex.com,529-269-3031,************1853,9,False
Resort Hotel,0,0,2016,July,28,5,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,129.0,1,1,Check-Out,2016-07-06,John Duncan,John.Duncan27@yandex.com,134-491-5464,************7571,1,False
Resort Hotel,0,144,2016,June,27,27,3,6,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,69,0,0,Transient,83.7,0,1,Check-Out,2016-07-06,Mr. Johnny Green,Mr._Green69@yandex.com,928-217-9999,************4865,9,False
Resort Hotel,0,217,2016,June,26,22,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,90.71,0,2,Check-Out,2016-07-06,Seth Burke,SBurke@gmail.com,531-718-2733,************4046,14,False
Resort Hotel,0,335,2017,June,25,21,4,10,2,0,0,BB,PRT,Direct,TA/TO,1,0,1,D,D,0,No Deposit,0,0,0,Transient,92.0,0,2,Check-Out,2017-07-05,Jeremy Whitaker,Jeremy_Whitaker@aol.com,432-837-2542,************2927,14,False
Resort Hotel,0,0,2016,July,28,5,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,122.43,1,1,Check-Out,2016-07-06,Ronald Andrews,Ronald_A@yandex.com,303-841-6480,************7836,1,False
Resort Hotel,0,172,2016,June,27,27,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,2,0,0,Contract,68.0,0,0,Check-Out,2016-07-07,Robert Hardin,Robert.Hardin@outlook.com,863-187-8578,************1129,10,False
Resort Hotel,0,173,2016,June,27,27,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,0,0,Transient,60.82,0,1,Check-Out,2016-07-07,Robert Brandt,RBrandt@att.com,748-568-9194,************8738,10,False
Resort Hotel,0,173,2016,June,27,27,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,0,0,Transient,60.82,0,0,Check-Out,2016-07-07,Patricia Jenkins,Jenkins_Patricia@outlook.com,948-337-1569,************7683,10,False
Resort Hotel,0,160,2016,June,27,26,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,70.0,0,0,Check-Out,2016-07-07,Brandon Walsh,Walsh.Brandon@zoho.com,634-298-4214,************3675,11,False
Resort Hotel,0,166,2016,June,27,27,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6,0,0,Transient,90.2,0,1,Check-Out,2016-07-07,Cynthia Gomez,Gomez_Cynthia@protonmail.com,427-573-7817,************2053,10,False
Resort Hotel,0,133,2016,June,27,30,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,90.1,0,1,Check-Out,2016-07-07,Gail Smith,GailSmith@yahoo.com,840-980-3486,************6276,7,False
Resort Hotel,0,1,2016,July,28,4,1,2,3,1,0,BB,AND,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,236.0,1,0,Check-Out,2016-07-07,Adriana Anderson,Anderson.Adriana@mail.com,122-396-1934,************9523,3,False
Resort Hotel,0,17,2016,July,28,4,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,179.1,0,0,Check-Out,2016-07-07,Dr. Lauren Austin MD,Dr..M@zoho.com,671-862-8442,************1193,3,False
Resort Hotel,0,8,2016,July,28,5,0,2,3,1,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient-Party,219.0,0,0,Check-Out,2016-07-07,John Brady,John_B@comcast.net,105-075-0147,************6289,2,False
Resort Hotel,0,85,2016,July,28,3,2,2,2,1,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,5,0,0,Transient-Party,150.5,1,0,Check-Out,2016-07-07,Angela Walker,Angela.Walker94@zoho.com,992-360-0527,************1597,4,False
Resort Hotel,0,8,2016,July,28,5,0,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient-Party,224.0,0,0,Check-Out,2016-07-07,Lori Foster,Lori.Foster27@mail.com,978-099-6642,************2945,2,False
Resort Hotel,0,17,2016,July,28,3,2,2,2,1,0,HB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,188.75,0,1,Check-Out,2016-07-07,Michael Vargas,Michael_V99@xfinity.com,906-955-8852,************8451,4,False
Resort Hotel,0,111,2016,June,27,30,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,327,0,0,Transient,64.8,0,1,Check-Out,2016-07-07,Joseph Maldonado,JosephMaldonado30@comcast.net,368-301-8264,************4364,7,False
Resort Hotel,0,9,2016,July,28,6,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,159.0,1,1,Check-Out,2016-07-07,William Howell,William_H@verizon.com,703-727-1105,************8937,1,True
Resort Hotel,0,230,2016,June,27,28,2,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,80.0,0,1,Check-Out,2016-07-07,Darren Jones,DJones49@yahoo.com,744-346-6580,************1437,9,False
Resort Hotel,0,177,2016,June,26,23,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,82.0,1,0,Check-Out,2016-07-07,Jocelyn Wolfe,Jocelyn_Wolfe@yandex.com,800-823-3112,************2179,14,False
Resort Hotel,0,177,2016,June,26,23,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,68.0,0,0,Check-Out,2016-07-07,Amber Murillo,Murillo.Amber@xfinity.com,372-108-3629,************7075,14,False
Resort Hotel,0,164,2016,June,27,30,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,70.86,0,1,Check-Out,2016-07-07,Rachel Smith,Rachel_S65@yahoo.com,827-776-8548,************8200,7,False
Resort Hotel,0,61,2016,July,28,5,0,2,2,2,0,BB,USA,Direct,Direct,0,0,0,C,C,0,No Deposit,0,0,0,Transient,190.0,0,1,Check-Out,2016-07-07,Jessica Anderson,Jessica.A@xfinity.com,517-764-7844,************9740,2,False
Resort Hotel,0,61,2016,July,28,5,0,2,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,1,No Deposit,0,0,0,Transient,192.0,1,1,Check-Out,2016-07-07,Larry Graves,Graves_Larry96@yandex.com,127-621-0417,************9307,2,False
Resort Hotel,0,61,2016,July,28,5,0,2,3,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,0,Transient,222.0,1,2,Check-Out,2016-07-07,Robert Gillespie,RGillespie@comcast.net,188-952-4120,************5829,2,False
Resort Hotel,0,3,2016,July,28,8,1,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,241,0,0,Transient,157.08,0,0,Check-Out,2016-07-11,Michael Walton,Michael.Walton@hotmail.com,928-051-1652,************9581,3,True
Resort Hotel,0,130,2016,June,26,24,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,139.5,1,1,Check-Out,2016-07-08,Brandon Campbell,Brandon.Campbell@aol.com,673-443-4104,************1409,14,False
Resort Hotel,0,0,2016,July,28,7,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,171.0,1,0,Check-Out,2016-07-08,Ethan Lee,Lee_Ethan@verizon.com,108-620-5435,************6011,1,False
Resort Hotel,0,60,2016,July,28,8,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,0,0,0,Transient,209.1,1,0,Check-Out,2016-07-11,Paul Wright,Paul.Wright@outlook.com,583-289-2033,************3229,3,False
Resort Hotel,0,47,2017,August,32,12,0,1,2,0,0,BB,PRT,Online TA,Direct,1,0,2,A,A,0,No Deposit,0,0,0,Transient,230.0,0,1,Check-Out,2017-08-13,Amy Bright,Amy.Bright73@outlook.com,399-941-7379,************5823,1,False
Resort Hotel,0,176,2016,June,27,30,2,6,2,2,0,BB,SWE,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,242,0,0,Transient,135.2,0,3,Check-Out,2016-07-08,Joshua Gonzalez,Gonzalez_Joshua96@protonmail.com,337-277-2603,************6274,8,False
Resort Hotel,0,181,2016,July,28,4,1,3,2,0,0,SC,ESP,Direct,Direct,0,0,0,F,F,1,No Deposit,250,0,0,Transient,182.25,1,0,Check-Out,2016-07-08,Tyler Martinez,TylerMartinez@yandex.com,474-364-9704,************3564,4,False
Resort Hotel,0,6,2016,July,28,7,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,331,0,Transient,105.0,0,0,Check-Out,2016-07-08,Eileen Manning,Manning.Eileen@att.com,548-273-9652,************6872,1,True
Resort Hotel,0,30,2016,July,30,20,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,E,0,No Deposit,0,331,0,Transient,105.0,0,0,Check-Out,2016-07-21,Jonathan Ellis,Jonathan_E@xfinity.com,306-248-0638,************9325,1,True
Resort Hotel,1,9,2016,September,38,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,3,2,D,D,0,No Deposit,0,331,0,Transient,114.0,0,0,Canceled,2016-09-06,Cody Shepard,CodyShepard@verizon.com,949-954-9412,************1679,1,False
Resort Hotel,1,16,2016,September,39,21,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,3,2,E,E,0,No Deposit,0,331,0,Transient,139.0,0,0,Canceled,2016-09-06,Ashley Rosario,AshleyRosario@hotmail.com,560-653-9571,************1289,1,False
Resort Hotel,1,23,2016,September,40,28,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,3,2,A,A,0,No Deposit,0,331,0,Transient,89.1,0,0,Canceled,2016-09-06,Sarah Mcconnell,Sarah.M@verizon.com,487-586-7300,************9812,1,False
Resort Hotel,1,5,2016,October,42,12,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,4,2,E,E,0,No Deposit,0,331,0,Transient,81.0,0,0,Canceled,2016-10-07,Lisa Miller,Lisa_Miller41@xfinity.com,730-093-2123,************6403,1,False
Resort Hotel,0,2,2016,November,46,9,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,4,2,A,D,0,No Deposit,0,331,0,Transient,35.0,0,0,Check-Out,2016-11-10,Ashley Kennedy,AKennedy@att.com,346-413-1243,************7673,1,True
Resort Hotel,1,9,2016,November,47,16,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,5,3,A,A,0,No Deposit,0,331,0,Transient,35.0,0,0,Canceled,2016-11-15,Megan Hart,MHart@zoho.com,843-302-1032,************7455,1,False
Resort Hotel,0,16,2016,November,48,23,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,5,3,A,D,0,No Deposit,0,331,0,Transient,35.0,0,0,Check-Out,2016-11-24,Faith Bailey,FaithBailey@gmail.com,553-717-7249,************9286,1,True
Resort Hotel,0,2,2017,February,5,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,5,4,A,A,1,No Deposit,0,331,0,Transient,35.0,0,0,Check-Out,2017-02-02,Johnny Rogers,Rogers.Johnny81@yandex.com,494-606-2881,************4640,1,False
Resort Hotel,0,5,2016,July,28,7,0,1,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,168.6,1,1,Check-Out,2016-07-08,Ryan Andersen,Andersen.Ryan62@att.com,371-118-7657,************1802,1,False
Resort Hotel,0,181,2016,July,28,4,1,3,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,108.0,0,1,Check-Out,2016-07-08,Vincent Patterson,Vincent_P97@yandex.com,228-637-4944,************5792,4,False
Resort Hotel,0,167,2016,June,27,28,2,8,2,1,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,241,0,0,Transient,81.08,0,2,Check-Out,2016-07-08,Maurice Wagner,MWagner@yahoo.com,893-487-0095,************3458,10,False
Resort Hotel,0,9,2016,July,28,7,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,219.0,1,0,Check-Out,2016-07-08,Michelle Ruiz,Michelle_Ruiz99@aol.com,704-233-1277,************3441,1,False
Resort Hotel,0,85,2016,July,28,3,2,3,3,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,5,0,0,Transient-Party,168.48,1,0,Check-Out,2016-07-08,Douglas Johnson,DouglasJohnson@hotmail.com,753-347-5110,************6155,5,True
Resort Hotel,0,10,2016,July,28,5,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,159.0,0,1,Check-Out,2016-07-08,James Fox,JFox@hotmail.com,243-117-1991,************3547,3,False
Resort Hotel,0,205,2016,June,27,26,4,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,I,0,No Deposit,196,0,0,Transient,90.03,0,0,Check-Out,2016-07-08,Dr. Zoe Wade,Wade.Dr.@verizon.com,542-790-3057,************8057,12,True
Resort Hotel,0,9,2016,July,28,5,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,159.07,1,1,Check-Out,2016-07-08,Beth Nelson,BethNelson@hotmail.com,220-875-7464,************3196,3,False
Resort Hotel,0,171,2016,July,27,2,2,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,0,0,Transient,94.94,0,3,Check-Out,2016-07-09,Olivia Martinez,OliviaMartinez@yahoo.com,951-252-1137,************4795,7,False
Resort Hotel,0,171,2016,July,27,2,2,5,1,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,241,0,0,Transient,96.94,0,3,Check-Out,2016-07-09,Michael Mcintyre,MMcintyre43@mail.com,311-319-1611,************6443,7,False
Resort Hotel,0,180,2016,June,27,28,2,9,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,0,0,Transient,57.8,0,0,Check-Out,2016-07-09,Jonathan King,King.Jonathan@protonmail.com,322-061-1163,************5456,11,False
Resort Hotel,0,167,2016,July,27,1,2,6,2,1,1,BB,PRT,Direct,Direct,0,0,0,C,C,3,No Deposit,250,0,0,Transient,130.5,0,1,Check-Out,2016-07-09,Amber Wang,AmberWang14@outlook.com,880-348-6458,************2953,8,False
Resort Hotel,0,226,2016,July,27,2,2,5,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,314,0,0,Transient,103.77,0,1,Check-Out,2016-07-09,Mark Edwards,Edwards.Mark@mail.com,415-906-2122,************8527,7,False
Resort Hotel,0,89,2016,July,28,3,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,0,Transient-Party,74.8,1,1,Check-Out,2016-07-09,Jennifer Mcpherson,Jennifer_Mcpherson@yahoo.com,183-053-2652,************8638,6,False
Resort Hotel,0,89,2016,July,28,3,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,0,Transient-Party,64.8,0,1,Check-Out,2016-07-09,Debra Holder,DebraHolder@yahoo.com,421-771-6996,************6943,6,False
Resort Hotel,0,293,2016,July,28,5,0,4,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,0,0,Transient,135.3,1,1,Check-Out,2016-07-09,Terry Martinez,Terry_Martinez@aol.com,132-289-8177,************3412,4,False
Resort Hotel,0,0,2016,July,28,8,0,1,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,159.0,1,1,Check-Out,2016-07-09,Brandon Long,Brandon_L@comcast.net,909-801-6270,************3968,1,False
Resort Hotel,0,28,2016,July,28,6,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,201.0,1,0,Check-Out,2016-07-09,Ashley Adams,Ashley_Adams76@protonmail.com,189-818-6779,************8109,3,False
Resort Hotel,0,22,2016,July,28,6,0,3,2,0,0,BB,CHL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,171.0,1,1,Check-Out,2016-07-09,Larry Gibson,Gibson.Larry@zoho.com,271-784-2986,************8245,3,False
Resort Hotel,0,22,2016,July,28,6,0,3,2,0,0,BB,CHL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,159.0,0,1,Check-Out,2016-07-09,Kevin Bowen,Kevin_Bowen@yahoo.com,242-203-8223,************5851,3,False
Resort Hotel,0,10,2016,July,28,3,2,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,196.33,1,1,Check-Out,2016-07-09,Craig Rodriguez,Craig.Rodriguez@outlook.com,762-806-9652,************4150,6,False
Resort Hotel,0,13,2016,July,28,3,2,4,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,186.0,0,1,Check-Out,2016-07-09,Holly Shaffer,Holly_Shaffer@verizon.com,919-819-3536,************8020,6,False
Resort Hotel,0,143,2016,July,27,2,2,5,2,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,177,0,0,Transient,75.6,0,0,Check-Out,2016-07-09,Christopher Wiggins,Christopher.Wiggins74@xfinity.com,713-498-4373,************1012,7,False
Resort Hotel,0,45,2016,July,28,6,0,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,204.0,1,1,Check-Out,2016-07-09,Loretta Foster,Loretta_Foster@outlook.com,612-641-6428,************7809,3,False
Resort Hotel,0,9,2016,July,28,3,2,4,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,0,0,Transient,168.0,0,0,Check-Out,2016-07-09,Tara Rosales,Tara.R18@zoho.com,583-122-9427,************5727,6,False
Resort Hotel,0,14,2016,July,28,7,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,134.43,1,1,Check-Out,2016-07-09,Penny Curry,Penny.C19@gmail.com,745-004-9869,************1803,2,False
Resort Hotel,0,0,2016,July,28,8,0,1,2,0,0,BB,ARG,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,125.0,0,0,Check-Out,2016-07-09,Terry Ward,Ward.Terry@gmail.com,987-661-8631,************5581,1,False
Resort Hotel,0,0,2016,July,28,8,0,1,2,0,0,BB,ARG,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,137.0,1,0,Check-Out,2016-07-09,Robert Mccormick,Mccormick_Robert25@yandex.com,369-700-3884,************3806,1,False
Resort Hotel,0,208,2016,July,27,2,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,143,0,0,Transient,79.9,0,0,Check-Out,2016-07-09,Danielle Mitchell,Mitchell_Danielle@protonmail.com,891-541-6665,************6786,7,False
Resort Hotel,0,228,2016,July,27,2,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,0,0,Transient,57.8,0,0,Check-Out,2016-07-09,Megan Farmer,Farmer_Megan53@outlook.com,895-680-3427,************1494,7,False
Resort Hotel,0,6,2016,July,28,5,0,4,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,0,0,Transient,86.0,0,0,Check-Out,2016-07-09,Kelly Wallace,Kelly_W38@yahoo.com,661-689-1484,************1127,4,False
Resort Hotel,0,45,2016,July,28,7,0,3,1,0,0,BB,POL,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,96,0,0,Transient,0.0,0,1,Check-Out,2016-07-10,Tracy Brown,Tracy.Brown55@mail.com,920-583-2827,************3162,3,False
Resort Hotel,0,12,2016,July,28,5,0,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,146.7,0,1,Check-Out,2016-07-10,Elizabeth Barber,Elizabeth.Barber@verizon.com,262-911-1903,************5267,5,False
Resort Hotel,0,129,2016,June,27,26,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,68.0,0,1,Check-Out,2016-07-10,William Kelley,William_Kelley48@att.com,177-259-6657,************8091,14,False
Resort Hotel,0,311,2016,June,27,26,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,2,0,0,Contract,70.0,0,0,Check-Out,2016-07-10,Ryan Taylor,Taylor_Ryan@yahoo.com,326-503-8078,************9357,14,False
Resort Hotel,0,164,2016,June,27,30,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,62.2,1,1,Check-Out,2016-07-10,Gabrielle Eaton,Gabrielle_E@comcast.net,713-357-2250,************4620,10,False
Resort Hotel,0,167,2016,June,27,30,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,2,0,0,Contract,68.0,0,0,Check-Out,2016-07-10,Christina Hubbard MD,MD.Christina@aol.com,901-406-7744,************8666,10,False
Resort Hotel,0,2,2016,July,28,8,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,181.0,1,0,Check-Out,2016-07-10,Michael Case,Michael.C@protonmail.com,530-349-0134,************6669,2,False
Resort Hotel,0,114,2016,July,28,3,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,243,0,0,Contract,92.1,0,0,Check-Out,2016-07-10,Isaac Beard,Isaac.Beard@hotmail.com,529-940-1727,************8781,7,True
Resort Hotel,0,57,2016,July,28,8,0,2,2,2,0,BB,IND,Direct,Direct,0,0,0,C,C,1,No Deposit,250,0,0,Transient,190.0,0,0,Check-Out,2016-07-10,Michael Price,Michael_Price@xfinity.com,469-417-0642,************6135,2,False
Resort Hotel,0,120,2016,July,28,5,0,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,160.5,1,0,Check-Out,2016-07-10,Kimberly Smith,Smith.Kimberly86@aol.com,438-686-2944,************9301,5,False
Resort Hotel,0,160,2016,June,27,26,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,70.0,0,0,Check-Out,2016-07-10,Manuel Jones,Manuel_Jones@aol.com,757-881-5073,************5702,14,False
Resort Hotel,0,164,2016,June,27,30,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,57.8,0,0,Check-Out,2016-07-10,Adam Turner,Adam_T@att.com,237-878-6855,************5102,10,False
Resort Hotel,0,172,2016,July,28,4,1,5,2,1,1,BB,BRA,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,0,Transient,155.65,1,2,Check-Out,2016-07-10,Jennifer Jackson,Jackson.Jennifer@comcast.net,661-718-8162,************4900,6,False
Resort Hotel,0,30,2016,July,28,6,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,146.3,0,0,Check-Out,2016-07-10,Billy Hahn,Billy.Hahn@yandex.com,948-981-0898,************7178,4,False
Resort Hotel,0,5,2016,July,28,7,0,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,0,0,Transient,204.6,1,0,Check-Out,2016-07-10,Brendan Taylor,BrendanTaylor@att.com,592-678-0341,************9409,3,False
Resort Hotel,0,2,2016,July,28,9,0,1,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,211.0,1,1,Check-Out,2016-07-10,April Jones,April_Jones54@aol.com,436-843-3640,************6848,1,False
Resort Hotel,0,166,2016,June,27,30,2,8,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,0,0,Transient,90.2,0,0,Check-Out,2016-07-10,Susan Bennett,SusanBennett51@yandex.com,660-103-7867,************2059,10,False
Resort Hotel,0,2,2016,July,28,9,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient-Party,184.0,0,0,Check-Out,2016-07-10,Jesus Salas,Jesus.S@verizon.com,204-650-8975,************4347,1,False
Resort Hotel,0,164,2016,July,27,1,2,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,40,0,0,Contract,77.8,0,1,Check-Out,2016-07-10,Jon Williamson,Williamson_Jon@aol.com,100-860-5987,************2441,9,True
Resort Hotel,0,2,2016,July,28,7,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,177.67,1,1,Check-Out,2016-07-10,Kristin Cook,Kristin.Cook@mail.com,650-567-0053,************1873,3,False
Resort Hotel,0,30,2016,July,28,7,0,3,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,241,0,0,Transient,146.3,0,1,Check-Out,2016-07-10,Brooke Brown DVM,Brooke_D@att.com,114-084-7061,************6236,3,True
Resort Hotel,0,143,2016,June,27,26,4,10,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,69,0,0,Transient,95.4,0,0,Check-Out,2016-07-10,William Rodriguez,William.Rodriguez@zoho.com,930-828-4618,************9232,14,False
Resort Hotel,0,164,2016,July,27,1,2,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,40,0,0,Contract,57.8,0,1,Check-Out,2016-07-10,Sherri Ray,Sherri.Ray@comcast.net,451-294-8194,************4792,9,True
